STN,YYYYMMDD,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity
260,19590818,   36,  176, 2232,    0,10271,   65,   71
260,19590819,   46,  217, 2091,    0,10223,   60,   64
260,19590820,   57,  226, 1988,    0,10171,   50,   56
260,19590821,   51,  218, 1762,   15,10122,   50,   63
260,19590822,   31,  182, 1441,    0,10168,   25,   85
260,19590823,   31,  177, 1340,    0,10232,    5,   89
260,19590824,   31,  198, 1703,    1,10265,    0,   82
260,19590825,   36,  208, 1684,    0,10274,    1,   85
260,19590826,   46,  190, 1679,    1,10262,    2,   83
260,19590827,   41,  150, 1502,    0,10253,   70,   72
260,19590828,   51,  148, 1286,    3,10186,   70,   78
260,19590829,   46,  137, 1610,    4,10211,   70,   74
260,19590830,   41,  145, 1743,    3,10219,   70,   74
260,19590831,   31,  149, 1686,    5,10238,   75,   69
260,19590901,   41,  146, 1686,    0,10238,   75,   70
260,19590902,   46,  155, 1845,    0,10235,   70,   60
260,19590903,   57,  167, 1799,    0,10240,   65,   64
260,19590904,   51,  168, 1812,    0,10246,   58,   71
260,19590905,   46,  181, 1765,    0,10217,   63,   63
260,19590906,   46,  174, 1679,    0,10223,   60,   70
260,19590907,   36,  174, 1791,    0,10246,   30,   69
260,19590908,   41,  180, 1705,    0,10254,   56,   59
260,19590909,   41,  187, 1658,    0,10243,   56,   59
260,19590910,   31,  191, 1496,    0,10229,   50,   59
260,19590911,   36,  199, 1478,    0,10194,   50,   59
260,19590912,   26,  188, 1411,    0,10155,    6,   74
260,19590913,   46,  161, 1328,    1,10176,    6,   76
260,19590914,   41,  156, 1281,    0,10193,   70,   64
260,19590915,   46,  142, 1646,    0,10168,   70,   74
260,19590916,   36,  134,  807,    0,10164,    9,   78
260,19590917,   41,  133, 1548,    0,10200,   70,   72
260,19590918,   36,  131, 1082,    0,10253,   70,   78
260,19590919,   31,  159,  798,    0,10260,   62,   75
260,19590920,   21,  141, 1058,    0,10245,   65,   73
260,19590921,   41,  140, 1203,    0,10160,    1,   73
260,19590922,   41,  157, 1320,   28,10166,   12,   79
260,19590923,   31,  125,  964,    0,10214,   18,   82
260,19590924,   21,  138,  929,    0,10199,   28,   80
260,19590925,   36,  151, 1047,    0,10151,   35,   69
260,19590926,   36,  148,  749,    0,10159,   30,   80
260,19590927,   51,  135, 1172,    1,10265,   57,   67
260,19590928,   26,  118, 1037,    0,10305,   60,   75
260,19590929,   57,  145, 1130,    0,10285,   60,   63
260,19590930,   62,  131,  829,    0,10257,   50,   47
260,19591001,   46,  122, 1072,    0,10255,   57,   56
260,19591002,   26,  145,  964,    0,10268,   20,   73
260,19591003,   36,  167,  959,    0,10266,   15,   74
260,19591004,   46,  143,  556,    0,10254,    3,   83
260,19591005,   62,  122, 1068,    0,10250,   35,   62
260,19591006,   57,  110, 1123,    0,10228,   56,   44
260,19591007,   41,  116, 1064,    0,10225,   56,   57
260,19591008,   31,  111,  913,    0,10222,   25,   70
260,19591009,   46,  106,  778,    0,10204,   50,   62
260,19591010,   57,  140,  804,    0,10117,   50,   58
260,19591011,   36,  120,  217,    0,10139,    6,   89
260,19591012,   36,  129,  498,    0,10203,   35,   86
260,19591013,   31,  114,  465,    0,10250,   50,   84
260,19591014,   26,  137,  851,    0,10256,   30,   74
260,19591015,   51,  111,  863,    0,10230,   18,   61
260,19591016,   57,  119,  876,    0,10171,   35,   54
260,19591017,   72,  136,  704,    0,10102,   45,   57
260,19591018,   87,  133,  516,   10,10088,   60,   69
260,19591019,   57,  109,  199,  121,10088,   25,   85
260,19591020,   41,   98,  635,    8,10174,   56,   83
260,19591021,   77,   92,  235,   18,10208,   40,   91
260,19591022,   72,  127,  829,   32,10212,   35,   77
260,19591023,   46,   98,  347,    0,10306,   56,   84
260,19591024,   72,  117,  171,    0,10209,   58,   82
260,19591025,   62,  102,  699,   51,10172,   56,   78
260,19591026,   98,   91,  629,    7,10104,   60,   79
260,19591027,  129,   90,   62,  180, 9786,   56,   87
260,19591028,   46,   67,  699,   11, 9889,   56,   82
260,19591029,   62,   66,  651,   10,10030,   35,   83
260,19591030,   51,   74,   74,  176,10038,   30,   91
260,19591031,   51,   81,  304,    6,10074,   45,   89
260,19591101,   36,   48,  295,    3,10220,    1,   93
260,19591102,   36,   56,  588,    1,10263,    2,   97
260,19591103,   46,   61,  346,    1,10195,    1,   95
260,19591104,   36,   76,  368,   48,10187,    8,   89
260,19591105,   26,   40,  542,    0,10179,   13,   90
260,19591106,   26,   13,  245,    2,10211,    1,   98
260,19591107,   21,   15,  343,    2,10224,    0,   99
260,19591108,   31,    7,  331,    0,10233,    6,   95
260,19591109,   82,   32,  169,   80,10110,    1,   91
260,19591110,   62,   65,  399,   54,10032,   30,   91
260,19591111,   41,   36,  175,   20,10019,   20,   94
260,19591112,   26,   28,  386,    0,10061,    0,   96
260,19591113,   87,   36,  143,   65,10029,    1,   92
260,19591114,   93,   68,  376,    3, 9960,   65,   80
260,19591115,   72,   65,  222,    0, 9995,   65,   82
260,19591116,   41,   52,  219,    0,10047,   25,   92
260,19591117,   62,   46,  467,    0,10070,   11,   90
260,19591118,   82,   76,  194,   43,10007,   50,   86
260,19591119,   77,  101,  251,    1,10126,   60,   79
260,19591120,   67,   91,  456,    0,10162,   50,   76
260,19591121,   51,   62,  442,    0,10201,   15,   83
260,19591122,   46,   41,  395,    2,10251,    3,   92
260,19591123,   41,   53,   83,    1,10256,    1,   99
260,19591124,   51,   21,   51,    3,10224,    1,  100
260,19591125,   62,   32,   85,    0,10205,    1,   98
260,19591126,   72,   34,  251,   10,10117,   35,   83
260,19591127,   46,   67,  160,  100,10119,    3,   94
260,19591128,   67,   66,  134,    3,10117,   35,   90
260,19591129,   82,   77,  388,    1,10022,   60,   83
260,19591130,   46,   53,  122,    5, 9962,   20,   91
260,19591201,   31,   33,   84,    0, 9941,    1,   97
260,19591202,   36,   50,   70,    2,10022,   24,   94
260,19591203,   77,   67,  126,    8, 9982,   40,   90
260,19591204,   98,   53,   70,   28, 9966,   58,   88
260,19591205,   62,   52,  147,    0,10071,   30,   90
260,19591206,   82,   29,  361,    0,10085,   20,   87
260,19591207,   98,   25,  221,    2, 9986,   30,   82
260,19591208,   72,   26,  142,   42, 9991,   20,   91
260,19591209,   46,    4,  121,    0,10085,   16,   90
260,19591210,   57,  -18,  135,    1,10098,    6,   90
260,19591211,   67,   -6,   86,    0,10073,   16,   82
260,19591212,   41,    2,  158,    0,10185,   50,   86
260,19591213,   26,    3,   36,    0,10238,   35,   86
260,19591214,   62,   25,   50,    4,10164,    7,   92
260,19591215,   57,   13,  234,    0,10123,   15,   88
260,19591216,   72,   20,  144,    2,10094,    4,   91
260,19591217,   98,   79,   27,   39,10047,   40,   90
260,19591218,   87,   65,  107,   31,10036,   57,   86
260,19591219,   72,   53,  222,   57,10144,   30,   87
260,19591220,  113,   95,   29,   34, 9999,   56,   86
260,19591221,   62,   49,  310,    1, 9977,   56,   86
260,19591222,   87,   29,  197,   73, 9987,   30,   90
260,19591223,   87,   56,  156,   21, 9874,   56,   85
260,19591224,   72,   46,  194,   54, 9918,   56,   87
260,19591225,   77,   65,  191,   42, 9962,   50,   90
260,19591226,  103,   87,  172,   89, 9890,   56,   79
260,19591227,  108,   67,  179,   30, 9886,   58,   80
260,19591228,   72,   61,  123,   31, 9929,   58,   87
260,19591229,   67,   59,  189,   54,10095,   20,   89
260,19591230,   77,   83,  268,    0,10127,   60,   78
260,19591231,   72,   79,   36,    0,10143,   20,   87
260,19600101,   77,   93,   64,   25,10032,   30,   85
260,19600102,   41,   77,  119,    6,10056,    4,   90
260,19600103,   31,   68,  246,    1,10165,    1,   92
260,19600104,   57,   67,   72,    9,10265,    4,   95
260,19600105,   67,   80,   36,   39,10243,   12,   90
260,19600106,   51,   47,  334,   22,10294,   60,   88
260,19600107,   41,   55,   91,    1,10247,   50,   90
260,19600108,   51,   38,  190,   10,10201,   60,   85
260,19600109,   62,  -25,  410,    0,10271,   60,   72
260,19600110,   41,  -34,  386,    0,10226,   40,   77
260,19600111,   41,  -15,  210,   18,10091,    5,   88
260,19600112,   26,  -53,  404,    1,10143,   50,   83
260,19600113,   21,  -67,  391,    0,10160,   50,   79
260,19600114,   57,  -38,  181,   22,10103,   20,   87
260,19600115,   41,  -65,  387,    0,10200,   30,   82
260,19600116,   36,   -7,  171,   12,10151,   15,   91
260,19600117,   41,  -18,  509,    4,10152,   30,   89
260,19600118,   77,   22,  149,    1,10056,   25,   93
260,19600119,  103,   37,  152,   26,10012,   56,   84
260,19600120,  103,   28,  276,   18,10075,   45,   72
260,19600121,   51,    9,  171,   13,10202,   10,   90
260,19600122,   72,   82,  347,   12,10156,   10,   90
260,19600123,   93,   94,  201,   39,10080,   40,   80
260,19600124,  113,  104,  146,   47,10006,   58,   77
260,19600125,   51,   71,  179,   64,10072,   40,   82
260,19600126,   31,   50,  131,   33,10096,    8,   92
260,19600127,   51,   44,  317,    2,10084,   15,   91
260,19600128,   87,   70,   91,   38,10010,   25,   86
260,19600129,   93,   42,   84,   76,10127,   50,   84
260,19600130,   41,   10,   65,  185,10249,   12,   94
260,19600131,   67,    0,  111,   45,10279,   20,   91
260,19600201,   67,   11,  446,    0,10256,   12,   89
260,19600202,   46,   39,  134,    0,10242,    1,   92
260,19600203,   82,   69,  165,   12,10151,   45,   80
260,19600204,   62,   64,  310,  116,10079,   56,   84
260,19600205,   21,   38,  367,    0,10158,   40,   87
260,19600206,   41,   23,  302,    3,10288,   18,   88
260,19600207,   46,  -35,  680,    0,10420,   40,   68
260,19600208,   36,  -25,  734,    0,10410,   20,   66
260,19600209,   36,    6,  688,    0,10302,    0,   76
260,19600210,   41,   29,  188,   24,10148,   12,   96
260,19600211,   31,   15,  189,   24, 9999,    7,   92
260,19600212,   26,    7,  205,    0, 9938,   10,   90
260,19600213,   31,   11,  174,    2, 9952,    3,   94
260,19600214,   51,   16,  194,    6, 9933,    2,   91
260,19600215,   62,   15,  631,   53, 9942,   10,   83
260,19600216,   67,   18,  396,   18, 9983,   50,   82
260,19600217,   46,    8,  633,    1, 9976,   40,   83
260,19600218,   41,   -6,  763,    0, 9972,   25,   86
260,19600219,   72,   18,  465,    4, 9995,   15,   85
260,19600220,   93,   46,  523,   35,10037,   40,   90
260,19600221,   62,   39,  754,   13,10053,   60,   85
260,19600222,   41,   29,  211,   52, 9958,    8,   94
260,19600223,   36,   24,   87,    2,10009,    5,   97
260,19600224,   41,   32,  936,    0,10129,    1,   80
260,19600225,   72,   45,  217,   26,10035,   15,   86
260,19600226,   46,   64,  132,    9,10113,    4,   91
260,19600227,   77,   89,  250,   42,10158,   40,   85
260,19600228,   62,  104,  574,    0,10176,   30,   85
260,19600229,   57,  115,  405,    1,10089,   12,   82
260,19600301,   82,   99,  337,   14,10089,   50,   80
260,19600302,   72,   92,  164,   51,10047,   13,   91
260,19600303,   77,   81,  343,   31,10102,   17,   85
260,19600304,   77,   64,  172,    8,10217,   30,   86
260,19600305,   36,   53, 1169,    0,10306,   30,   79
260,19600306,   67,   45, 1065,    0,10246,   40,   72
260,19600307,   77,    1, 1151,    0,10186,   57,   68
260,19600308,   77,  -17, 1076,    0,10090,   40,   70
260,19600309,   82,   33,  751,    0, 9988,   45,   65
260,19600310,   57,   45,  392,   43,10015,   12,   89
260,19600311,   36,   50,  508,    1,10039,   12,   84
260,19600312,   36,   80, 1063,   49,10055,    1,   84
260,19600313,   46,   90, 1078,    0,10032,   56,   73
260,19600314,   57,  103, 1139,   18,10002,   50,   73
260,19600315,   41,   80, 1166,    0,10021,   13,   81
260,19600316,   57,   42,  669,    0,10118,   25,   83
260,19600317,   51,   30,  601,    0,10225,   20,   77
260,19600318,   26,   24,  145,    0,10291,   50,   80
260,19600319,   36,   36, 1373,    0,10329,   50,   75
260,19600320,   51,   21,  873,    0,10328,   45,   77
260,19600321,   46,   27,  489,    0,10296,   35,   81
260,19600322,   41,   26, 1163,    1,10262,   18,   79
260,19600323,   57,   74, 1415,    1,10218,   13,   61
260,19600324,   72,   92, 1434,    0,10155,   50,   49
260,19600325,   46,   70,  490,   19,10092,   18,   78
260,19600326,   26,   83,  835,   21,10044,    5,   91
260,19600327,   46,   67,  345,    8,10047,    4,   92
260,19600328,   57,   58,  442,    0,10047,   15,   87
260,19600329,   57,   58,  189,    0,10059,   27,   86
260,19600330,   46,   74,  321,    0,10100,   18,   87
260,19600331,   26,   68,  852,    0,10132,   11,   90
260,19600401,   31,   60,  252,    1,10152,   15,   89
260,19600402,   46,   81, 1239,    0,10149,   25,   79
260,19600403,   87,  136, 1323,    2,10062,   35,   54
260,19600404,   41,  102,  920,    1,10137,   58,   79
260,19600405,   46,  119, 1280,    0,10202,   45,   71
260,19600406,   51,  151, 1410,    0,10160,   56,   56
260,19600407,   36,  148, 1606,   36,10137,   50,   73
260,19600408,   36,  116,  759,  149,10144,    9,   92
260,19600409,   46,  106, 1135,    4,10145,    3,   83
260,19600410,   82,   95,  771,    0,10107,   25,   82
260,19600411,   77,   85,  571,    2,10095,   60,   78
260,19600412,   72,   89, 1485,    2,10205,   60,   70
260,19600413,  103,  111,  269,   12,10167,   40,   86
260,19600414,   72,   90, 1416,    0,10165,   60,   71
260,19600415,   62,   74, 1420,    0,10184,   60,   76
260,19600416,   51,   51, 1265,   26,10215,    6,   80
260,19600417,   41,   69, 1324,    9,10261,   60,   79
260,19600418,   51,   73, 1531,    5,10261,    3,   80
260,19600419,   67,  119, 1648,    0,10212,   61,   73
260,19600420,   46,  128, 1729,    0,10204,   56,   74
260,19600421,   72,   90, 2144,    0,10258,   60,   71
260,19600422,   36,   87, 1100,    1,10243,   25,   79
260,19600423,   62,   79, 1833,    0,10207,   50,   72
260,19600424,   72,   73,  926,    6,10172,   45,   75
260,19600425,   62,   62, 1126,    0,10199,   73,   69
260,19600426,   57,   68, 1668,   15,10196,   58,   73
260,19600427,   67,   59, 1350,   21,10226,   60,   77
260,19600428,   57,   65, 1808,    5,10219,   60,   74
260,19600429,   51,   66, 2187,    0,10230,   50,   72
260,19600430,   36,   63, 2074,    0,10198,   20,   79
260,19600501,   46,   59, 1015,    6,10184,   35,   71
260,19600502,   36,   56, 1444,    1,10223,   60,   75
260,19600503,   36,   71, 2338,    0,10235,   50,   70
260,19600504,   31,   96, 1883,    0,10239,   35,   72
260,19600505,   26,  123, 2322,    0,10246,   15,   63
260,19600506,   36,  152, 2058,    0,10228,   40,   61
260,19600507,   41,  164, 1848,    0,10220,   25,   59
260,19600508,   46,  172, 2160,    0,10191,   56,   57
260,19600509,   62,  166, 1826,    0,10153,   57,   55
260,19600510,   57,  164, 2041,    0,10169,   58,   59
260,19600511,   62,  168, 2051,    0,10147,   58,   63
260,19600512,   72,  175, 1982,   94,10117,   56,   65
260,19600513,   46,  163, 1151,   40,10113,   50,   80
260,19600514,   31,  144, 2287,    0,10170,   50,   74
260,19600515,   36,  164, 1477,    3,10150,   11,   88
260,19600516,   26,  149,  858,  131,10139,    6,   90
260,19600517,   26,  113,  544,    5,10143,    2,   94
260,19600518,   31,  113,  758,    0,10126,    4,   90
260,19600519,   36,  127,  310,   43,10098,    2,   94
260,19600520,   31,  128, 1233,    3,10127,   19,   89
260,19600521,   36,  112,  624,   68,10104,    3,   95
260,19600522,   26,  105,  988,    0,10164,   50,   83
260,19600523,   36,  143, 2003,   26,10165,   35,   81
260,19600524,   57,  120, 1949,   81,10181,   50,   82
260,19600525,   26,  109, 1962,    0,10288,    5,   76
260,19600526,   31,  142, 1760,    0,10259,   40,   74
260,19600527,   36,  158, 1559,    0,10213,   12,   76
260,19600528,   57,  142, 2144,    0,10227,    8,   80
260,19600529,   62,  109,  593,    0,10251,   58,   78
260,19600530,   36,  113, 1220,    0,10234,   60,   76
260,19600531,   21,  118, 1449,    0,10254,   30,   78
260,19600601,   41,  129, 2710,    0,10262,   22,   80
260,19600602,   46,  167, 2447,    0,10257,   22,   74
260,19600603,   41,  192, 2393,    0,10230,   35,   59
260,19600604,   51,  203, 2522,    0,10187,   48,   50
260,19600605,   51,  214, 2456,    0,10140,   57,   57
260,19600606,   36,  196, 2112,   92,10141,   30,   81
260,19600607,   51,  153, 2576,   28,10207,   56,   70
260,19600608,   57,  152, 2015,    2,10136,   58,   71
260,19600609,   72,  157, 1559,   19,10039,   40,   76
260,19600610,   57,  135, 1361,   22,10080,   60,   77
260,19600611,   62,  136,  609,    3,10145,   18,   90
260,19600612,   67,  168, 1199,    0,10122,   58,   81
260,19600613,   51,  142, 1652,   44,10090,   56,   76
260,19600614,   57,  121, 1556,   60,10143,   56,   83
260,19600615,   31,  133, 1973,   26,10243,    4,   78
260,19600616,   46,  150,  954,    2,10263,   30,   80
260,19600617,   36,  191, 2370,    0,10266,   56,   80
260,19600618,   31,  196, 2305,    0,10253,    0,   82
260,19600619,   46,  161, 2262,    0,10237,   45,   74
260,19600620,   46,  139, 1015,    0,10234,   50,   82
260,19600621,   26,  140,  649,    4,10236,   50,   87
260,19600622,   26,  164, 2443,    0,10211,   50,   79
260,19600623,   41,  202, 2653,    0,10168,   40,   71
260,19600624,   31,  192, 1746,  168,10158,    2,   88
260,19600625,   46,  217, 2620,    0,10158,    9,   66
260,19600626,   67,  208, 2681,    0,10184,   65,   68
260,19600627,   62,  154, 1336,    0,10230,   57,   77
